spectrum_id,model,pool,rank,reciprocal_rank,hit_at_1,hit_at_5,seen_in_axis2,adduct,n_peaks
342,frozen,closed,31,0.03225806451612903,False,False,True,[M+H]+,5
342,frozen,open,149,0.006711409395973154,False,False,True,[M+H]+,5
343,fine_tuned,closed,8,0.125,False,False,True,[M+H]+,1
343,fine_tuned,open,21,0.047619047619047616,False,False,True,[M+H]+,1
343,frozen,closed,155,0.0064516129032258064,False,False,True,[M+H]+,1
343,frozen,open,3881,0.0002576655501159495,False,False,True,[M+H]+,1
344,fine_tuned,closed,13,0.07692307692307693,False,False,True,[M+H]+,2
344,fine_tuned,open,13,0.07692307692307693,False,False,True,[M+H]+,2
344,frozen,closed,16,0.0625,False,False,True,[M+H]+,2
344,frozen,open,16,0.0625,False,False,True,[M+H]+,2
345,fine_tuned,closed,20,0.05,False,False,True,[M+H]+,6
345,fine_tuned,open,21,0.047619047619047616,False,False,True,[M+H]+,6
345,frozen,closed,513,0.001949317738791423,False,False,True,[M+H]+,6
345,frozen,open,4785,0.0002089864158829676,False,False,True,[M+H]+,6
346,fine_tuned,closed,378,0.0026455026455026454,False,False,True,[M+Na]+,1
346,fine_tuned,open,2863,0.00034928396786587494,False,False,True,[M+Na]+,1
346,frozen,closed,278,0.0035971223021582736,False,False,True,[M+Na]+,1
346,frozen,open,3097,0.00032289312237649337,False,False,True,[M+Na]+,1
348,fine_tuned,closed,521,0.0019193857965451055,False,False,True,[M+NH4]+,2
348,fine_tuned,open,4466,0.0002239140170174653,False,False,True,[M+NH4]+,2
348,frozen,closed,252,0.003968253968253968,False,False,True,[M+NH4]+,2
348,frozen,open,409,0.0024449877750611247,False,False,True,[M+NH4]+,2
349,fine_tuned,closed,87,0.011494252873563218,False,False,True,[M+H]+,13
349,fine_tuned,open,106,0.009433962264150943,False,False,True,[M+H]+,13
349,frozen,closed,5,0.2,False,True,True,[M+H]+,13
349,frozen,open,14,0.07142857142857142,False,False,True,[M+H]+,13
350,fine_tuned,closed,69,0.014492753623188406,False,False,True,[M+H]+,6
350,fine_tuned,open,97,0.010309278350515464,False,False,True,[M+H]+,6
350,frozen,closed,9,0.1111111111111111,False,False,True,[M+H]+,6
350,frozen,open,10,0.1,False,False,True,[M+H]+,6
351,fine_tuned,closed,124,0.008064516129032258,False,False,False,[M-H2O+H]+,2
351,fine_tuned,open,1961,0.0005099439061703213,False,False,False,[M-H2O+H]+,2
351,frozen,closed,124,0.008064516129032258,False,False,False,[M-H2O+H]+,2
351,frozen,open,391,0.0025575447570332483,False,False,False,[M-H2O+H]+,2
352,fine_tuned,closed,206,0.0048543689320388345,False,False,True,[M+Na]+,1
352,fine_tuned,open,3498,0.0002858776443682104,False,False,True,[M+Na]+,1
352,frozen,closed,235,0.00425531914893617,False,False,True,[M+Na]+,1
352,frozen,open,4834,0.0002068680182043856,False,False,True,[M+Na]+,1
353,fine_tuned,closed,182,0.005494505494505495,False,False,False,[M+H]+,7
353,fine_tuned,open,856,0.0011682242990654205,False,False,False,[M+H]+,7
353,frozen,closed,31,0.03225806451612903,False,False,False,[M+H]+,7
353,frozen,open,467,0.0021413276231263384,False,False,False,[M+H]+,7
354,fine_tuned,closed,505,0.0019801980198019802,False,False,True,[M-H2O+H]+,1
354,fine_tuned,open,4495,0.0002224694104560623,False,False,True,[M-H2O+H]+,1
354,frozen,closed,398,0.002512562814070352,False,False,True,[M-H2O+H]+,1
354,frozen,open,4313,0.00023185717597959656,False,False,True,[M-H2O+H]+,1
355,fine_tuned,closed,352,0.002840909090909091,False,False,True,[M+H]+,3
355,fine_tuned,open,2987,0.00033478406427854036,False,False,True,[M+H]+,3
355,frozen,closed,265,0.0037735849056603774,False,False,True,[M+H]+,3
355,frozen,open,2841,0.00035198873636043646,False,False,True,[M+H]+,3
356,fine_tuned,closed,19,0.05263157894736842,False,False,True,[M+H]+,3
356,fine_tuned,open,42,0.023809523809523808,False,False,True,[M+H]+,3
356,frozen,closed,6,0.16666666666666666,False,False,True,[M+H]+,3
356,frozen,open,9,0.1111111111111111,False,False,True,[M+H]+,3
357,fine_tuned,closed,2,0.5,False,True,False,[M+H]+,8
357,fine_tuned,open,68,0.014705882352941176,False,False,False,[M+H]+,8
357,frozen,closed,14,0.07142857142857142,False,False,False,[M+H]+,8
357,frozen,open,1146,0.0008726003490401396,False,False,False,[M+H]+,8
358,fine_tuned,closed,13,0.07692307692307693,False,False,False,[M+H]+,1
358,fine_tuned,open,161,0.006211180124223602,False,False,False,[M+H]+,1
358,frozen,closed,5,0.2,False,True,False,[M+H]+,1
358,frozen,open,9,0.1111111111111111,False,False,False,[M+H]+,1
359,fine_tuned,closed,2,0.5,False,True,False,[M+Na]+,2
359,fine_tuned,open,63,0.015873015873015872,False,False,False,[M+Na]+,2
359,frozen,closed,7,0.14285714285714285,False,False,False,[M+Na]+,2
359,frozen,open,1092,0.0009157509157509158,False,False,False,[M+Na]+,2
360,fine_tuned,closed,6,0.16666666666666666,False,False,True,[M+H]+,4
360,fine_tuned,open,7,0.14285714285714285,False,False,True,[M+H]+,4
360,frozen,closed,161,0.006211180124223602,False,False,True,[M+H]+,4
360,frozen,open,2178,0.0004591368227731864,False,False,True,[M+H]+,4
361,fine_tuned,closed,1,1.0,True,True,True,[M-H2O+H]+,3
361,fine_tuned,open,1,1.0,True,True,True,[M-H2O+H]+,3
361,frozen,closed,594,0.0016835016835016834,False,False,True,[M-H2O+H]+,3
361,frozen,open,5599,0.0001786033220217896,False,False,True,[M-H2O+H]+,3
362,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,3
362,fine_tuned,open,1,1.0,True,True,True,[M+H]+,3
362,frozen,closed,572,0.0017482517482517483,False,False,True,[M+H]+,3
362,frozen,open,5932,0.00016857720836142953,False,False,True,[M+H]+,3
363,fine_tuned,closed,180,0.005555555555555556,False,False,True,[M-H2O+H]+,1
363,fine_tuned,open,704,0.0014204545454545455,False,False,True,[M-H2O+H]+,1
363,frozen,closed,304,0.003289473684210526,False,False,True,[M-H2O+H]+,1
363,frozen,open,4115,0.00024301336573511544,False,False,True,[M-H2O+H]+,1
365,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M-H2O+H]+,3
365,fine_tuned,open,3,0.3333333333333333,False,True,True,[M-H2O+H]+,3
365,frozen,closed,365,0.0027397260273972603,False,False,True,[M-H2O+H]+,3
365,frozen,open,3193,0.00031318509238960227,False,False,True,[M-H2O+H]+,3
366,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
366,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
366,frozen,closed,608,0.001644736842105263,False,False,True,[M+H]+,5
366,frozen,open,6125,0.00016326530612244898,False,False,True,[M+H]+,5
367,fine_tuned,closed,1,1.0,True,True,True,[M+Na]+,2
367,fine_tuned,open,1,1.0,True,True,True,[M+Na]+,2
367,frozen,closed,613,0.0016313213703099511,False,False,True,[M+Na]+,2
367,frozen,open,5839,0.00017126220243192326,False,False,True,[M+Na]+,2
368,fine_tuned,closed,45,0.022222222222222223,False,False,True,[M+H]+,1
368,fine_tuned,open,60,0.016666666666666666,False,False,True,[M+H]+,1
368,frozen,closed,71,0.014084507042253521,False,False,True,[M+H]+,1
368,frozen,open,102,0.00980392156862745,False,False,True,[M+H]+,1
369,fine_tuned,closed,14,0.07142857142857142,False,False,False,[M-2H2O+H]+,3
369,fine_tuned,open,24,0.041666666666666664,False,False,False,[M-2H2O+H]+,3
369,frozen,closed,474,0.002109704641350211,False,False,False,[M-2H2O+H]+,3
369,frozen,open,3667,0.0002727024815925825,False,False,False,[M-2H2O+H]+,3
370,fine_tuned,closed,97,0.010309278350515464,False,False,False,[M-H2O+H]+,1
370,fine_tuned,open,673,0.0014858841010401188,False,False,False,[M-H2O+H]+,1
370,frozen,closed,525,0.0019047619047619048,False,False,False,[M-H2O+H]+,1
370,frozen,open,5467,0.00018291567587342235,False,False,False,[M-H2O+H]+,1
371,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
371,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
371,frozen,closed,53,0.018867924528301886,False,False,True,[M+H]+,5
371,frozen,open,1532,0.0006527415143603133,False,False,True,[M+H]+,5
372,fine_tuned,closed,268,0.0037313432835820895,False,False,True,[M-NH3+H]+,15
372,fine_tuned,open,3269,0.0003059039461609055,False,False,True,[M-NH3+H]+,15
372,frozen,closed,289,0.0034602076124567475,False,False,True,[M-NH3+H]+,15
372,frozen,open,1847,0.0005414185165132648,False,False,True,[M-NH3+H]+,15
373,fine_tuned,closed,63,0.015873015873015872,False,False,True,[M+H]+,15
373,fine_tuned,open,558,0.0017921146953405018,False,False,True,[M+H]+,15
373,frozen,closed,94,0.010638297872340425,False,False,True,[M+H]+,15
373,frozen,open,573,0.0017452006980802793,False,False,True,[M+H]+,15
374,fine_tuned,closed,424,0.0023584905660377358,False,False,True,[M-2H2O+H]+,15
374,fine_tuned,open,4357,0.00022951572182694515,False,False,True,[M-2H2O+H]+,15
374,frozen,closed,602,0.0016611295681063123,False,False,True,[M-2H2O+H]+,15
374,frozen,open,5574,0.0001794043774668102,False,False,True,[M-2H2O+H]+,15
375,fine_tuned,closed,302,0.0033112582781456954,False,False,True,[M-H2O+H]+,3
375,fine_tuned,open,2881,0.0003471017007983339,False,False,True,[M-H2O+H]+,3
375,frozen,closed,560,0.0017857142857142857,False,False,True,[M-H2O+H]+,3
375,frozen,open,5149,0.0001942124684404739,False,False,True,[M-H2O+H]+,3
376,fine_tuned,closed,10,0.1,False,False,False,[M-2H2O+H]+,2
376,fine_tuned,open,12,0.08333333333333333,False,False,False,[M-2H2O+H]+,2
376,frozen,closed,311,0.003215434083601286,False,False,False,[M-2H2O+H]+,2
376,frozen,open,4475,0.000223463687150838,False,False,False,[M-2H2O+H]+,2
377,fine_tuned,closed,19,0.05263157894736842,False,False,False,[M-H2O+H]+,5
377,fine_tuned,open,25,0.04,False,False,False,[M-H2O+H]+,5
377,frozen,closed,42,0.023809523809523808,False,False,False,[M-H2O+H]+,5
377,frozen,open,1502,0.0006657789613848203,False,False,False,[M-H2O+H]+,5
378,fine_tuned,closed,269,0.0037174721189591076,False,False,True,[M+Na]+,2
378,fine_tuned,open,1659,0.0006027727546714888,False,False,True,[M+Na]+,2
378,frozen,closed,515,0.001941747572815534,False,False,True,[M+Na]+,2
378,frozen,open,6061,0.00016498927569707968,False,False,True,[M+Na]+,2
379,fine_tuned,closed,357,0.0028011204481792717,False,False,False,[M-H2O+H]+,1
379,fine_tuned,open,4008,0.000249500998003992,False,False,False,[M-H2O+H]+,1
379,frozen,closed,365,0.0027397260273972603,False,False,False,[M-H2O+H]+,1
379,frozen,open,4819,0.00020751193193608634,False,False,False,[M-H2O+H]+,1
380,fine_tuned,closed,213,0.004694835680751174,False,False,True,[M+NH4]+,6
380,fine_tuned,open,214,0.004672897196261682,False,False,True,[M+NH4]+,6
380,frozen,closed,17,0.058823529411764705,False,False,True,[M+NH4]+,6
380,frozen,open,63,0.015873015873015872,False,False,True,[M+NH4]+,6
381,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,6
381,fine_tuned,open,1,1.0,True,True,True,[M+H]+,6
381,frozen,closed,243,0.00411522633744856,False,False,True,[M+H]+,6
381,frozen,open,927,0.0010787486515641855,False,False,True,[M+H]+,6
382,fine_tuned,closed,1,1.0,True,True,True,[M-H2O+H]+,2
382,fine_tuned,open,1,1.0,True,True,True,[M-H2O+H]+,2
382,frozen,closed,392,0.002551020408163265,False,False,True,[M-H2O+H]+,2
382,frozen,open,4682,0.00021358393848782572,False,False,True,[M-H2O+H]+,2
383,fine_tuned,closed,2,0.5,False,True,True,[M-H2O+H]+,9
383,fine_tuned,open,2,0.5,False,True,True,[M-H2O+H]+,9
383,frozen,closed,233,0.004291845493562232,False,False,True,[M-H2O+H]+,9
383,frozen,open,3086,0.0003240440699935191,False,False,True,[M-H2O+H]+,9
384,fine_tuned,closed,547,0.0018281535648994515,False,False,True,[M+H]+,1
384,fine_tuned,open,4360,0.00022935779816513763,False,False,True,[M+H]+,1
384,frozen,closed,496,0.0020161290322580645,False,False,True,[M+H]+,1
384,frozen,open,5581,0.00017917935853789643,False,False,True,[M+H]+,1
385,fine_tuned,closed,257,0.0038910505836575876,False,False,False,[M+H]+,5
385,fine_tuned,open,2838,0.00035236081747709656,False,False,False,[M+H]+,5
385,frozen,closed,502,0.00199203187250996,False,False,False,[M+H]+,5
385,frozen,open,4828,0.00020712510356255177,False,False,False,[M+H]+,5
386,fine_tuned,closed,4,0.25,False,True,True,[M+H]+,5
386,fine_tuned,open,4,0.25,False,True,True,[M+H]+,5
386,frozen,closed,12,0.08333333333333333,False,False,True,[M+H]+,5
386,frozen,open,1145,0.0008733624454148472,False,False,True,[M+H]+,5
387,fine_tuned,closed,241,0.004149377593360996,False,False,False,[M+H]+,3
387,fine_tuned,open,2742,0.00036469730123997083,False,False,False,[M+H]+,3
387,frozen,closed,498,0.002008032128514056,False,False,False,[M+H]+,3
387,frozen,open,4953,0.0002018978396931153,False,False,False,[M+H]+,3
388,fine_tuned,closed,217,0.004608294930875576,False,False,False,[M+Na]+,4
388,fine_tuned,open,3719,0.00026888948642108095,False,False,False,[M+Na]+,4
388,frozen,closed,82,0.012195121951219513,False,False,False,[M+Na]+,4
388,frozen,open,2763,0.0003619254433586681,False,False,False,[M+Na]+,4
389,fine_tuned,closed,17,0.058823529411764705,False,False,True,[M-NH3+H]+,6
389,fine_tuned,open,481,0.002079002079002079,False,False,True,[M-NH3+H]+,6
389,frozen,closed,15,0.06666666666666667,False,False,True,[M-NH3+H]+,6
389,frozen,open,826,0.0012106537530266344,False,False,True,[M-NH3+H]+,6
390,fine_tuned,closed,17,0.058823529411764705,False,False,True,[M-2H2O+H]+,3
390,fine_tuned,open,645,0.0015503875968992248,False,False,True,[M-2H2O+H]+,3
390,frozen,closed,195,0.005128205128205128,False,False,True,[M-2H2O+H]+,3
390,frozen,open,2801,0.0003570153516601214,False,False,True,[M-2H2O+H]+,3
391,fine_tuned,closed,2,0.5,False,True,True,[M-2H2O+H]+,1
391,fine_tuned,open,165,0.006060606060606061,False,False,True,[M-2H2O+H]+,1
391,frozen,closed,35,0.02857142857142857,False,False,True,[M-2H2O+H]+,1
391,frozen,open,1438,0.0006954102920723226,False,False,True,[M-2H2O+H]+,1
392,fine_tuned,closed,19,0.05263157894736842,False,False,True,[M+NH4]+,9
392,fine_tuned,open,1525,0.0006557377049180328,False,False,True,[M+NH4]+,9
392,frozen,closed,82,0.012195121951219513,False,False,True,[M+NH4]+,9
392,frozen,open,3056,0.0003272251308900524,False,False,True,[M+NH4]+,9
393,fine_tuned,closed,27,0.037037037037037035,False,False,True,[M+H]+,1
393,fine_tuned,open,246,0.0040650406504065045,False,False,True,[M+H]+,1
393,frozen,closed,597,0.0016750418760469012,False,False,True,[M+H]+,1
393,frozen,open,6038,0.00016561775422325274,False,False,True,[M+H]+,1
394,fine_tuned,closed,9,0.1111111111111111,False,False,True,[M-H2O+H]+,2
394,fine_tuned,open,9,0.1111111111111111,False,False,True,[M-H2O+H]+,2
394,frozen,closed,569,0.0017574692442882249,False,False,True,[M-H2O+H]+,2
394,frozen,open,5593,0.00017879492222420883,False,False,True,[M-H2O+H]+,2
395,fine_tuned,closed,381,0.0026246719160104987,False,False,True,[M-H2O+H]+,2
395,fine_tuned,open,1187,0.0008424599831508003,False,False,True,[M-H2O+H]+,2
395,frozen,closed,420,0.002380952380952381,False,False,True,[M-H2O+H]+,2
395,frozen,open,3165,0.000315955766192733,False,False,True,[M-H2O+H]+,2
396,fine_tuned,closed,12,0.08333333333333333,False,False,True,[M+Na]+,4
396,fine_tuned,open,12,0.08333333333333333,False,False,True,[M+Na]+,4
396,frozen,closed,615,0.0016260162601626016,False,False,True,[M+Na]+,4
396,frozen,open,6105,0.0001638001638001638,False,False,True,[M+Na]+,4
397,fine_tuned,closed,19,0.05263157894736842,False,False,True,[M+Na]+,2
397,fine_tuned,open,35,0.02857142857142857,False,False,True,[M+Na]+,2
397,frozen,closed,568,0.0017605633802816902,False,False,True,[M+Na]+,2
397,frozen,open,5205,0.00019212295869356388,False,False,True,[M+Na]+,2
398,fine_tuned,closed,1,1.0,True,True,True,[M-H2O+H]+,4
398,fine_tuned,open,1,1.0,True,True,True,[M-H2O+H]+,4
398,frozen,closed,614,0.0016286644951140066,False,False,True,[M-H2O+H]+,4
398,frozen,open,6100,0.0001639344262295082,False,False,True,[M-H2O+H]+,4
399,fine_tuned,closed,1,1.0,True,True,True,[M-H2O+H]+,2
399,fine_tuned,open,1,1.0,True,True,True,[M-H2O+H]+,2
399,frozen,closed,563,0.0017761989342806395,False,False,True,[M-H2O+H]+,2
399,frozen,open,5130,0.0001949317738791423,False,False,True,[M-H2O+H]+,2
400,fine_tuned,closed,10,0.1,False,False,False,[M-2H2O+H]+,4
400,fine_tuned,open,10,0.1,False,False,False,[M-2H2O+H]+,4
400,frozen,closed,564,0.0017730496453900709,False,False,False,[M-2H2O+H]+,4
400,frozen,open,5569,0.0001795654516071108,False,False,False,[M-2H2O+H]+,4
401,fine_tuned,closed,5,0.2,False,True,False,[M-2H2O+H]+,2
401,fine_tuned,open,5,0.2,False,True,False,[M-2H2O+H]+,2
401,frozen,closed,491,0.002036659877800407,False,False,False,[M-2H2O+H]+,2
401,frozen,open,4149,0.00024102193299590263,False,False,False,[M-2H2O+H]+,2
402,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,4
402,fine_tuned,open,1,1.0,True,True,True,[M+H]+,4
402,frozen,closed,388,0.002577319587628866,False,False,True,[M+H]+,4
402,frozen,open,4255,0.00023501762632197415,False,False,True,[M+H]+,4
403,fine_tuned,closed,10,0.1,False,False,True,[M-H2O+H]+,4
403,fine_tuned,open,11,0.09090909090909091,False,False,True,[M-H2O+H]+,4
403,frozen,closed,368,0.002717391304347826,False,False,True,[M-H2O+H]+,4
403,frozen,open,5321,0.00018793459875963165,False,False,True,[M-H2O+H]+,4
404,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,4
404,fine_tuned,open,1,1.0,True,True,True,[M+H]+,4
404,frozen,closed,523,0.0019120458891013384,False,False,True,[M+H]+,4
404,frozen,open,5904,0.00016937669376693767,False,False,True,[M+H]+,4
405,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,6
405,fine_tuned,open,2,0.5,False,True,True,[M+H]+,6
405,frozen,closed,602,0.0016611295681063123,False,False,True,[M+H]+,6
405,frozen,open,6024,0.00016600265604249667,False,False,True,[M+H]+,6
406,fine_tuned,closed,11,0.09090909090909091,False,False,False,[M-H2O+H]+,4
406,fine_tuned,open,11,0.09090909090909091,False,False,False,[M-H2O+H]+,4
406,frozen,closed,389,0.002570694087403599,False,False,False,[M-H2O+H]+,4
406,frozen,open,5499,0.0001818512456810329,False,False,False,[M-H2O+H]+,4
407,fine_tuned,closed,10,0.1,False,False,False,[M-H2O+H]+,6
407,fine_tuned,open,11,0.09090909090909091,False,False,False,[M-H2O+H]+,6
407,frozen,closed,544,0.001838235294117647,False,False,False,[M-H2O+H]+,6
407,frozen,open,5518,0.0001812250815512867,False,False,False,[M-H2O+H]+,6
408,fine_tuned,closed,196,0.00510204081632653,False,False,True,[M+NH4]+,22
408,fine_tuned,open,730,0.0013698630136986301,False,False,True,[M+NH4]+,22
408,frozen,closed,527,0.0018975332068311196,False,False,True,[M+NH4]+,22
408,frozen,open,5410,0.00018484288354898336,False,False,True,[M+NH4]+,22
409,fine_tuned,closed,319,0.003134796238244514,False,False,True,[M+NH4]+,5
409,fine_tuned,open,1250,0.0008,False,False,True,[M+NH4]+,5
409,frozen,closed,543,0.001841620626151013,False,False,True,[M+NH4]+,5
409,frozen,open,4618,0.00021654395842355997,False,False,True,[M+NH4]+,5
410,fine_tuned,closed,526,0.0019011406844106464,False,False,False,[M+H]+,3
410,fine_tuned,open,4853,0.000206058108386565,False,False,False,[M+H]+,3
410,frozen,closed,501,0.001996007984031936,False,False,False,[M+H]+,3
410,frozen,open,5242,0.00019076688286913393,False,False,False,[M+H]+,3
412,fine_tuned,closed,30,0.03333333333333333,False,False,True,[M+H]+,2
412,fine_tuned,open,121,0.008264462809917356,False,False,True,[M+H]+,2
412,frozen,closed,127,0.007874015748031496,False,False,True,[M+H]+,2
412,frozen,open,2769,0.00036114120621162876,False,False,True,[M+H]+,2
414,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
414,fine_tuned,open,2,0.5,False,True,True,[M+H]+,2
414,frozen,closed,2,0.5,False,True,True,[M+H]+,2
414,frozen,open,5,0.2,False,True,True,[M+H]+,2
415,fine_tuned,closed,4,0.25,False,True,True,[M+Na]+,29
415,fine_tuned,open,7,0.14285714285714285,False,False,True,[M+Na]+,29
415,frozen,closed,17,0.058823529411764705,False,False,True,[M+Na]+,29
415,frozen,open,950,0.0010526315789473684,False,False,True,[M+Na]+,29
416,fine_tuned,closed,157,0.006369426751592357,False,False,True,[M-2H2O+H]+,7
